"","SURVEY","SUBREGION","HAULJOIN","YEAR","STRATUM","AREA","DEPTH","LON","LAT","TEMP"
"1537","GOA","CGOA",-7812,2011,"22",10792.012,65,205.31513,57.20115,6.9
"1538","GOA","CGOA",-12663,2005,"22",10792.012,36,204.6022,56.13841,7.5
"1539","GOA","CGOA",881826,1996,"22",10792.012,57,205.61,56.8786,8.7
"1540","GOA","CGOA",1078091,2001,"30",5766.075,52,207.3138,58.58739,9.1
"1541","GOA","CGOA",1173423,2003,"30",5766.075,78,206.2775,56.78135,7.3
"1542","GOA","CGOA",-8044,2011,"30",5766.075,72,208.43107,58.25552,6
"1543","GOA","CGOA",-10642,2013,"30",5766.075,75,208.26655,58.35137,6.5
"1544","GOA","CGOA",1167024,2003,"30",5766.075,90,208.8542,58.29515,7
"1545","GOA","CGOA",881817,1996,"30",5766.075,79,206.8546,56.98098,6.8
"1546","GOA","CGOA",-7838,2011,"30",5766.075,66,207.60843,57.64147,6
"1547","GOA","CGOA",-6028,2009,"30",5766.075,29,206.8484,57.07463,7.4
"1548","GOA","CGOA",1173400,2003,"30",5766.075,93,208.0351,57.78834,6.9
"1549","GOA","CGOA",881427,1996,"30",5766.075,91,208.8504,58.296,6.2
"1550","GOA","CGOA",-13031,2005,"30",5766.075,97,206.9547,57.31823,4.4
"1551","GOA","CGOA",978900,1999,"30",5766.075,45,206.614,57.02083,6.9
"1552","GOA","CGOA",881454,1996,"30",5766.075,79,206.4412,56.77819,5.1
"1553","GOA","CGOA",-13025,2005,"30",5766.075,77,206.39391,57.07993,5.9
"1554","GOA","CGOA",-10641,2013,"30",5766.075,75,207.95474,58.09513,6.2
"1555","GOA","CGOA",-13390,2005,"30",5766.075,63,207.8396,58.14217,8.4
"1556","GOA","CGOA",-6025,2009,"30",5766.075,98,207.4413,57.26185,5.8
"1557","GOA","CGOA",-13384,2005,"30",5766.075,92,208.10381,58.44501,7
"1558","GOA","CGOA",-3539,2007,"30",5766.075,86,207.2951,57.90078,7.2
"1559","GOA","CGOA",-6026,2009,"30",5766.075,85,207.0614,57.01978,5.8
"1560","GOA","CGOA",1078073,2001,"30",5766.075,91,206.80051,56.93994,7.8
"1561","GOA","CGOA",1173399,2003,"30",5766.075,77,208.00369,57.82795,7
"1562","GOA","CGOA",1078087,2001,"30",5766.075,61,207.99609,58.11174,8.2
"1563","GOA","CGOA",-13039,2005,"30",5766.075,77,208.0022,57.82818,6.3
"1564","GOA","CGOA",-14802,2015,"30",5766.075,86,207.48628,57.24846,7
"1565","GOA","CGOA",-12873,2005,"30",5766.075,89,206.72411,56.92296,9.5
"1566","GOA","CGOA",881429,1996,"30",5766.075,72,208.4805,58.2465,6.7
"1567","GOA","CGOA",-5605,2009,"30",5766.075,90,208.1062,58.44382,6.4
"1568","GOA","CGOA",-13026,2005,"30",5766.075,88,206.5159,57.17209,5.7
"1569","GOA","CGOA",-13038,2005,"30",5766.075,94,208.2278,58.1124,7.8
"1570","GOA","CGOA",-7734,2011,"30",5766.075,81,207.38097,57.23865,6
"1571","GOA","CGOA",-3542,2007,"30",5766.075,93,208.24719,58.11965,5.9
"1572","GOA","CGOA",-10643,2013,"30",5766.075,91,208.10759,58.44313,5.7
"1573","GOA","CGOA",1078076,2001,"30",5766.075,62,206.5912,56.98917,8.1
"1574","GOA","CGOA",-14589,2015,"30",5766.075,69,207.78269,57.81445,8.9
"1575","GOA","CGOA",978904,1999,"30",5766.075,89,207.4442,57.38274,5.1
"1576","GOA","CGOA",-10640,2013,"30",5766.075,62,207.84153,58.14005,7
"1577","GOA","CGOA",1180848,2003,"30",5766.075,94,208.229,58.11321,6.9
"1578","GOA","CGOA",-6027,2009,"30",5766.075,70,207.03259,57.07092,6.3
"1579","GOA","CGOA",-10437,2013,"30",5766.075,96,207.48398,57.3295,6.6
"1580","GOA","CGOA",-3340,2007,"30",5766.075,78,206.2704,56.77996,5.4
"1581","GOA","CGOA",978999,1999,"30",5766.075,67,206.0987,56.66252,5.3
"1582","GOA","CGOA",-13036,2005,"30",5766.075,43,207.58701,57.62513,8.2
"1583","GOA","CGOA",1077781,2001,"30",5766.075,27,207.44051,58.47221,8.5
"1584","GOA","CGOA",-5502,2009,"30",5766.075,96,207.3302,57.97825,6
"1585","GOA","CGOA",-5500,2009,"30",5766.075,58,207.72189,57.81252,7.6
"1586","GOA","CGOA",881233,1996,"30",5766.075,68,207.9436,58.10816,6.7
"1587","GOA","CGOA",-5505,2009,"30",5766.075,75,208.07561,58.09377,5.6
"1588","GOA","CGOA",978901,1999,"30",5766.075,76,206.9426,57.01958,6.5
"1589","GOA","CGOA",1078110,2001,"30",5766.075,86,208.8345,58.30227,6.8
"1590","GOA","CGOA",-3510,2007,"30",5766.075,79,206.3963,57.08044,4.4
"1591","GOA","CGOA",1166996,2003,"30",5766.075,76,207.32381,58.62333,6.9
"1592","GOA","CGOA",979000,1999,"30",5766.075,42,206.0168,56.61604,6.2
"1593","GOA","CGOA",1173365,2003,"30",5766.075,68,206.1001,56.65531,7.9
"1594","GOA","CGOA",-10647,2013,"30",5766.075,75,207.44032,58.68834,6
"1595","GOA","CGOA",-5604,2009,"30",5766.075,95,207.96581,58.4295,6.6
"1596","GOA","CGOA",-3338,2007,"30",5766.075,76,206.9267,57.01326,5.6
"1597","GOA","CGOA",1078075,2001,"30",5766.075,61,206.5988,57.00584,7.8
"1598","GOA","CGOA",-13037,2005,"30",5766.075,99,208.4021,58.16665,6.9
"1599","GOA","CGOA",1167016,2003,"30",5766.075,91,208.1058,58.44325,8
"1600","GOA","CGOA",-10450,2013,"30",5766.075,73,208.11387,58.09976,7.2
"1601","GOA","CGOA",1180842,2003,"30",5766.075,61,207.8396,58.14238,9.1
"1602","GOA","CGOA",-14604,2015,"30",5766.075,84,207.05732,57.02286,8.1
"1603","GOA","CGOA",-15019,2015,"30",5766.075,46,206.20133,56.76809,8.4
"1604","GOA","CGOA",1078072,2001,"30",5766.075,87,207.07491,57.02782,7.6
"1605","GOA","CGOA",-15018,2015,"30",5766.075,79,206.26983,56.77901,7.9
"1606","GOA","CGOA",-7992,2011,"30",5766.075,62,207.84682,58.13783,7.4
"1607","GOA","CGOA",-13361,2005,"30",5766.075,51,207.3143,58.58804,7.1
"1608","GOA","CGOA",-7730,2011,"30",5766.075,94,206.95458,57.31182,3.7
"1609","GOA","CGOA",-5486,2009,"30",5766.075,87,207.4995,57.37243,5.8
"1610","GOA","CGOA",-7837,2011,"30",5766.075,40,207.58467,57.62408,6.5
"1611","GOA","CGOA",-7991,2011,"30",5766.075,66,207.9998,58.15975,7.5
"1612","GOA","CGOA",-6023,2009,"30",5766.075,88,207.41991,57.26931,6
"1613","GOA","CGOA",1180947,2003,"30",5766.075,58,208.0761,58.16913,8.6
"1614","GOA","CGOA",1173324,2003,"30",5766.075,89,207.0825,57.02794,7.3
"1615","GOA","CGOA",-10433,2013,"30",5766.075,75,206.92594,57.01088,6.6
"1616","GOA","CGOA",-3335,2007,"30",5766.075,84,207.43719,57.30433,5.9
"1617","GOA","CGOA",-3620,2007,"30",5766.075,91,208.10429,58.44444,5
"1618","GOA","CGOA",881231,1996,"30",5766.075,70,207.5375,58.67262,5.5
"1619","GOA","CGOA",-3534,2007,"30",5766.075,73,208.3562,58.1692,6.5
"1620","GOA","CGOA",881189,1996,"30",5766.075,85,208.1397,58.10204,7.5
"1621","GOA","CGOA",-8006,2011,"30",5766.075,79,207.3086,58.61208,5.3
"1622","GOA","CGOA",-5603,2009,"30",5766.075,68,207.96449,58.52662,5.9
"1623","GOA","CGOA",-5602,2009,"30",5766.075,87,207.83,58.58082,6.2
"1624","GOA","CGOA",-3341,2007,"30",5766.075,38,206.19659,56.76572,5.8
"1625","GOA","CGOA",-3337,2007,"30",5766.075,85,207.0383,57.29668,5.3
"1626","GOA","CGOA",881188,1996,"30",5766.075,67,207.9972,58.16447,7.8
"1627","GOA","CGOA",-14823,2015,"30",5766.075,94,208.22803,58.11267,7.3
"1628","GOA","CGOA",-15017,2015,"30",5766.075,77,206.44345,56.78014,7.5
"1629","GOA","CGOA",-13022,2005,"30",5766.075,28,205.99699,56.57558,10
"1630","GOA","CGOA",-7727,2011,"30",5766.075,91,206.75233,56.925,6
"1631","GOA","CGOA",1167019,2003,"30",5766.075,59,207.9959,58.11217,9
"1632","GOA","CGOA",1078057,2001,"30",5766.075,40,206.14481,56.72025,8.3
"1633","GOA","CGOA",-5573,2009,"30",5766.075,79,207.3246,58.62552,5.1
"1634","GOA","CGOA",-7728,2011,"30",5766.075,82,206.87187,56.99335,6.2
"1635","GOA","CGOA",-3336,2007,"30",5766.075,77,207.3457,57.21049,5.7
"1636","GOA","CGOA",1078171,2001,"30",5766.075,82,207.16949,57.48782,5.3
"1637","GOA","CGOA",1173325,2003,"30",5766.075,77,206.93111,57.01286,7.7
"1638","GOA","CGOA",-6022,2009,"30",5766.075,76,207.34599,57.21099,6
"1639","GOA","CGOA",-5477,2009,"30",5766.075,86,206.425,57.06483,4.4
"1640","GOA","CGOA",-14605,2015,"30",5766.075,79,206.93978,57.01967,8.3
"1641","GOA","CGOA",-12684,2005,"30",5766.075,78,206.2718,56.78082,6.5
"1642","GOA","CGOA",-13358,2005,"30",5766.075,76,207.3237,58.62376,6.3
"1643","GOA","CGOA",-3650,2007,"30",5766.075,80,208.64729,58.29767,5.7
"1644","GOA","CGOA",-12682,2005,"30",5766.075,67,206.0984,56.65585,6.7
"1645","GOA","CGOA",-10645,2013,"30",5766.075,53,207.3124,58.58568,5.3
"1646","GOA","CGOA",1077878,2001,"30",5766.075,82,206.51241,56.81271,7.1
"1647","GOA","CGOA",1077879,2001,"30",5766.075,78,206.2518,56.78763,7.4
"1648","GOA","CGOA",1077897,2001,"30",5766.075,60,207.78419,58.55656,8
"1649","GOA","CGOA",-14607,2015,"30",5766.075,60,206.35994,56.9212,7.3
"1650","GOA","CGOA",-3537,2007,"30",5766.075,70,207.9278,58.10781,6.6
"1651","GOA","CGOA",881232,1996,"30",5766.075,53,207.827,58.14981,7
"1652","GOA","CGOA",-7729,2011,"30",5766.075,29,206.8493,57.07307,6.5
"1653","GOA","CGOA",-3333,2007,"30",5766.075,97,207.65491,57.66814,5.3
"1654","GOA","CGOA",-5607,2009,"30",5766.075,77,208.2686,58.35059,6.5
"1655","GOA","CGOA",-10448,2013,"30",5766.075,95,208.21315,58.11,6.4
"1656","GOA","CGOA",991202,1999,"30",5766.075,93,207.8757,58.28004,5.8
"1657","GOA","CGOA",1167036,2003,"30",5766.075,84,208.77119,58.31046,7
"1658","GOA","CGOA",-5507,2009,"30",5766.075,94,208.8295,58.29651,5.4
"1659","GOA","CGOA",-7726,2011,"30",5766.075,78,206.60038,56.93568,6.2
"1660","GOA","CGOA",881430,1996,"30",5766.075,82,208.0981,58.44823,6.8
"1661","GOA","CGOA",-7735,2011,"30",5766.075,84,207.47955,57.37885,6.5
"1662","GOA","CGOA",-3536,2007,"30",5766.075,64,207.9985,58.09963,6.6
"1663","GOA","CGOA",-3334,2007,"30",5766.075,32,207.5923,57.62543,6.4
"1664","GOA","CGOA",-7733,2011,"30",5766.075,33,207.228,57.2699,7.2
"1665","GOA","CGOA",-5504,2009,"30",5766.075,66,208.0027,58.1512,6.7
"1666","GOA","CGOA",1173362,2003,"30",5766.075,94,206.4348,57.06138,6.6
"1667","GOA","CGOA",1078181,2001,"30",5766.075,68,207.32269,58.62056,7.4
"1668","GOA","CGOA",-12874,2005,"30",5766.075,72,206.173,56.63877,10.1
"1669","GOA","CGOA",-7827,2011,"30",5766.075,86,208.10903,58.0948,5.8
"1670","GOA","CGOA",991206,1999,"30",5766.075,93,207.4105,58.1373,3.9
"1671","GOA","CGOA",-12683,2005,"30",5766.075,76,206.4416,56.78214,5.9
"1672","GOA","CGOA",881190,1996,"30",5766.075,85,208.7962,58.3099,6.4
"1673","GOA","CGOA",978903,1999,"30",5766.075,80,207.1176,57.26124,6.4
"1674","GOA","CGOA",-13040,2005,"30",5766.075,90,208.0349,57.78894,6.6
"1675","GOA","CGOA",1166995,2003,"30",5766.075,55,207.3286,58.59902,7.6
"1676","GOA","CGOA",1173323,2003,"30",5766.075,84,207.05811,57.02168,7.8
"1677","GOA","CGOA",881418,1996,"30",5766.075,76,207.3087,58.61177,5.2
"1678","GOA","CGOA",-3332,2007,"30",5766.075,72,207.6244,57.74127,5.6
"1679","GOA","CGOA",-5503,2009,"30",5766.075,72,207.90781,58.10648,6.3
"1680","GOA","CGOA",-5993,2009,"30",5766.075,35,206.0625,56.58897,7.2
"1681","GOA","CGOA",-12717,2005,"30",5766.075,72,206.9343,57.01504,7.1
"1682","GOA","CGOA",1078058,2001,"30",5766.075,39,206.1992,56.76572,7.7
"1683","GOA","CGOA",-3342,2007,"30",5766.075,39,206.1503,56.72141,6
"1684","GOA","CGOA",-3535,2007,"30",5766.075,95,208.18111,58.10433,5.8
"1685","GOA","CGOA",-5997,2009,"30",5766.075,77,206.46381,56.77241,5.6
"1686","GOA","CGOA",-3543,2007,"30",5766.075,97,208.4216,58.17854,5.3
"1687","GOA","CGOA",-5994,2009,"30",5766.075,51,206.3004,56.89214,5.9
"1688","GOA","CGOA",-3343,2007,"30",5766.075,38,206.1338,56.7183,6.3
"1689","GOA","CGOA",1173402,2003,"31",15403.147,78,207.24271,56.69711,7.2
"1690","GOA","CGOA",-8298,2011,"31",15403.147,81,208.14665,57.06992,6.5
"1691","GOA","CGOA",-3372,2007,"31",15403.147,91,207.9493,56.80596,5.5
"1692","GOA","CGOA",1180829,2003,"31",15403.147,80,209.0788,57.62505,7.1
"1693","GOA","CGOA",-5636,2009,"31",15403.147,74,209.62421,58.40295,7.2
"1694","GOA","CGOA",-8296,2011,"31",15403.147,82,208.07562,57.0557,6.5
"1695","GOA","CGOA",1167026,2003,"31",15403.147,71,209.25751,58.40768,9.1
"1696","GOA","CGOA",-6029,2009,"31",15403.147,77,208.16721,57.05425,5.7
"1697","GOA","CGOA",-6015,2009,"31",15403.147,99,207.8936,56.83362,5
"1698","GOA","CGOA",-5634,2009,"31",15403.147,50,209.6452,58.31355,8.1
"1699","GOA","CGOA",-5620,2009,"31",15403.147,74,208.6998,57.8807,6.3
"1700","GOA","CGOA",-3380,2007,"31",15403.147,57,208.16541,57.22044,6.9
"1701","GOA","CGOA",1173320,2003,"31",15403.147,79,208.1467,56.97272,6.7
"1702","GOA","CGOA",-3382,2007,"31",15403.147,85,208.56841,57.29216,6.3
"1703","GOA","CGOA",-10439,2013,"31",15403.147,73,207.82579,56.71588,5.4
"1704","GOA","CGOA",-8294,2011,"31",15403.147,67,208.43847,57.282,6.4
"1705","GOA","CGOA",1173352,2003,"31",15403.147,95,207.834,56.86506,5.9
"1706","GOA","CGOA",-10473,2013,"31",15403.147,63,209.11308,58.32868,6.9
"1707","GOA","CGOA",978844,1999,"31",15403.147,85,209.1888,57.61253,6.2
"1708","GOA","CGOA",-14811,2015,"31",15403.147,78,208.72365,57.97436,7.5
"1709","GOA","CGOA",-3513,2007,"31",15403.147,74,207.9864,57.35488,6.2
"1710","GOA","CGOA",-3251,2007,"31",15403.147,78,207.69411,57.24849,5.7
"1711","GOA","CGOA",-13045,2005,"31",15403.147,74,208.0126,57.09121,7.3
"1712","GOA","CGOA",-12704,2005,"31",15403.147,74,208.0984,56.73521,7.1
"1713","GOA","CGOA",-3515,2007,"31",15403.147,73,208.396,57.33521,6.1
"1714","GOA","CGOA",-5619,2009,"31",15403.147,58,208.4989,57.74834,7.4
"1715","GOA","CGOA",-8352,2011,"31",15403.147,89,209.21033,57.59555,6.7
"1716","GOA","CGOA",-13399,2005,"31",15403.147,98,209.0865,57.96495,6.7
"1717","GOA","CGOA",1078112,2001,"31",15403.147,78,208.91029,58.43657,7.9
"1718","GOA","CGOA",1180812,2003,"31",15403.147,79,207.03529,56.6488,6.2
"1719","GOA","CGOA",-8295,2011,"31",15403.147,82,208.20177,57.0943,6.6
"1720","GOA","CGOA",-10472,2013,"31",15403.147,63,209.30145,58.32966,7.7
"1721","GOA","CGOA",978939,1999,"31",15403.147,65,208.2773,57.90916,6
"1722","GOA","CGOA",978870,1999,"31",15403.147,79,209.2225,57.89419,6
"1723","GOA","CGOA",-5979,2009,"31",15403.147,79,208.1485,56.96962,5.6
"1724","GOA","CGOA",1077843,2001,"31",15403.147,89,207.05389,56.55125,5.9
"1725","GOA","CGOA",-3653,2007,"31",15403.147,68,210.227,58.22422,8
"1726","GOA","CGOA",-7836,2011,"31",15403.147,66,207.84813,57.49748,6.7
"1727","GOA","CGOA",-7833,2011,"31",15403.147,77,207.86862,57.32832,6.5
"1728","GOA","CGOA",1180810,2003,"31",15403.147,85,207.877,57.13146,6.9
"1729","GOA","CGOA",-14590,2015,"31",15403.147,64,208.33196,57.35476,7.5
"1730","GOA","CGOA",1180836,2003,"31",15403.147,78,209.071,57.85486,7
"1731","GOA","CGOA",-14810,2015,"31",15403.147,58,208.5302,57.83816,7.8
"1732","GOA","CGOA",1077846,2001,"31",15403.147,75,206.70129,56.48838,7.5
"1733","GOA","CGOA",-3645,2007,"31",15403.147,62,209.3362,58.30159,7.3
"1734","GOA","CGOA",-3646,2007,"31",15403.147,62,209.1118,58.30896,6.8
"1735","GOA","CGOA",-3903,2007,"31",15403.147,98,208.8629,58.45612,6
"1736","GOA","CGOA",-13400,2005,"31",15403.147,77,209.03101,57.80804,7.7
"1737","GOA","CGOA",-10673,2013,"31",15403.147,87,209.55907,58.4899,5.3
"1738","GOA","CGOA",-7832,2011,"31",15403.147,77,207.56857,57.30763,6.2
"1739","GOA","CGOA",1180809,2003,"31",15403.147,68,208.13049,57.35659,7.4
"1740","GOA","CGOA",-3383,2007,"31",15403.147,88,208.79311,57.31347,5.9
"1741","GOA","CGOA",-3250,2007,"31",15403.147,81,207.69389,57.19276,5.6
"1742","GOA","CGOA",-14594,2015,"31",15403.147,77,207.66916,57.01067,6.6
"1743","GOA","CGOA",881184,1996,"31",15403.147,96,209.2165,57.56924,6.8
"1744","GOA","CGOA",-12878,2005,"31",15403.147,96,207.76289,56.71907,5.8
"1745","GOA","CGOA",-3904,2007,"31",15403.147,79,209.08031,58.43997,7.2
"1746","GOA","CGOA",1180828,2003,"31",15403.147,84,209.19431,57.63497,7.2
"1747","GOA","CGOA",1173401,2003,"31",15403.147,86,207.3643,56.75048,7.4
"1748","GOA","CGOA",-3527,2007,"31",15403.147,84,208.9037,57.47382,6
"1749","GOA","CGOA",-13398,2005,"31",15403.147,83,208.86079,58.02245,6.8
"1750","GOA","CGOA",-3381,2007,"31",15403.147,66,208.44009,57.28362,6.9
"1751","GOA","CGOA",1078065,2001,"31",15403.147,71,207.83031,56.71341,6.9
"1752","GOA","CGOA",-14593,2015,"31",15403.147,76,207.69666,57.07087,7.1
"1753","GOA","CGOA",1180830,2003,"31",15403.147,90,209.17419,57.51199,7
"1754","GOA","CGOA",-14809,2015,"31",15403.147,95,208.6986,57.46204,7.2
"1755","GOA","CGOA",1078082,2001,"31",15403.147,84,207.8228,57.1546,6.9
"1756","GOA","CGOA",-10636,2013,"31",15403.147,87,207.94441,57.42162,6.7
"1757","GOA","CGOA",-15035,2015,"31",15403.147,99,208.13763,56.78832,7.2
"1758","GOA","CGOA",881439,1996,"31",15403.147,79,206.9946,56.50294,5.7
"1759","GOA","CGOA",-8290,2011,"31",15403.147,68,208.41232,57.38233,6.2
"1760","GOA","CGOA",1180850,2003,"31",15403.147,92,209.01489,58.00993,6
"1761","GOA","CGOA",985761,1999,"31",15403.147,68,206.9309,56.48993,6
"1762","GOA","CGOA",-3376,2007,"31",15403.147,83,208.0957,56.98801,6
"1763","GOA","CGOA",1173403,2003,"31",15403.147,86,207.0255,56.62146,6.4
"1764","GOA","CGOA",881807,1996,"31",15403.147,71,208.0886,57.30049,6.9
"1765","GOA","CGOA",1180819,2003,"31",15403.147,67,208.4142,57.38167,7.5
"1766","GOA","CGOA",-3526,2007,"31",15403.147,87,208.83299,57.4438,6.2
"1767","GOA","CGOA",1180932,2003,"31",15403.147,82,209.0201,57.56538,7.2
"1768","GOA","CGOA",-14642,2015,"31",15403.147,91,207.97992,56.83664,6.6
"1769","GOA","CGOA",-14595,2015,"31",15403.147,76,207.73069,57.01873,7.2
"1770","GOA","CGOA",-12868,2005,"31",15403.147,79,207.9769,57.1798,8.1
"1771","GOA","CGOA",-13396,2005,"31",15403.147,71,208.49651,57.92165,7.3
"1772","GOA","CGOA",-5633,2009,"31",15403.147,53,209.7245,58.30079,8.2
"1773","GOA","CGOA",-15040,2015,"31",15403.147,74,207.0224,56.88212,6.6
"1774","GOA","CGOA",1173319,2003,"31",15403.147,89,208.28641,57.02887,6.6
"1775","GOA","CGOA",1173321,2003,"31",15403.147,99,207.90379,56.8412,6.1
"1776","GOA","CGOA",-8297,2011,"31",15403.147,78,207.91497,57.00773,6.1
"1777","GOA","CGOA",978941,1999,"31",15403.147,56,208.497,57.74486,6.4
"1778","GOA","CGOA",-8350,2011,"31",15403.147,71,208.77633,57.56687,7.9
"1779","GOA","CGOA",-7834,2011,"31",15403.147,85,207.92552,57.36128,6.5
"1780","GOA","CGOA",985773,1999,"31",15403.147,87,207.8264,56.73417,5.9
"1781","GOA","CGOA",-8291,2011,"31",15403.147,64,208.33263,57.33748,6.9
"1782","GOA","CGOA",-5511,2009,"31",15403.147,78,208.97729,57.62897,7
"1783","GOA","CGOA",-5512,2009,"31",15403.147,88,209.09129,57.48249,6
"1784","GOA","CGOA",-14591,2015,"31",15403.147,66,208.27492,57.33387,7.7
"1785","GOA","CGOA",-5483,2009,"31",15403.147,75,207.8163,57.03692,5.5
"1786","GOA","CGOA",978869,1999,"31",15403.147,79,209.1921,57.83127,6.1
"1787","GOA","CGOA",-3371,2007,"31",15403.147,56,208.00031,56.76583,6.2
"1788","GOA","CGOA",1078084,2001,"31",15403.147,48,207.7099,57.32095,8.6
"1789","GOA","CGOA",-7831,2011,"31",15403.147,56,208.52677,57.8353,7.3
"1790","GOA","CGOA",881822,1996,"31",15403.147,76,206.3599,56.65396,5.2
"1791","GOA","CGOA",-8348,2011,"31",15403.147,93,209.05697,57.42273,6.1
"1792","GOA","CGOA",1173405,2003,"31",15403.147,90,207.0901,56.58179,6.6
"1793","GOA","CGOA",-3525,2007,"31",15403.147,89,208.8961,57.43639,5.9
"1794","GOA","CGOA",-8351,2011,"31",15403.147,73,208.6406,57.56337,7.4
"1795","GOA","CGOA",-8051,2011,"31",15403.147,88,209.23538,57.89558,5.8
"1796","GOA","CGOA",-5484,2009,"31",15403.147,79,207.97929,57.14922,6
"1797","GOA","CGOA",-3498,2007,"31",15403.147,41,205.996,56.47227,7.3
"1798","GOA","CGOA",-5106,2009,"31",15403.147,93,206.1145,56.35607,5
"1799","GOA","CGOA",-12867,2005,"31",15403.147,80,207.7901,57.26338,8.7
"1800","GOA","CGOA",-6012,2009,"31",15403.147,63,208.0237,56.64312,5.7
"1801","GOA","CGOA",-10671,2013,"31",15403.147,74,209.832,58.41673,7.1
"1802","GOA","CGOA",-14611,2015,"31",15403.147,69,206.22345,56.57919,7.4
"1803","GOA","CGOA",1173360,2003,"31",15403.147,83,207.1427,56.56477,7.1
"1804","GOA","CGOA",-12724,2005,"31",15403.147,70,207.73421,57.31505,8.2
"1805","GOA","CGOA",985750,1999,"31",15403.147,79,207.6687,57.01895,5.2
"1806","GOA","CGOA",-13427,2005,"31",15403.147,67,209.0979,58.31694,8.8
"1807","GOA","CGOA",-10638,2013,"31",15403.147,66,208.41426,57.62813,6.8
"1808","GOA","CGOA",-12876,2005,"31",15403.147,90,206.6225,56.52916,6.2
"1809","GOA","CGOA",1078080,2001,"31",15403.147,83,208.01289,57.01245,7.2
"1810","GOA","CGOA",-15033,2015,"31",15403.147,97,206.59588,56.55407,6.9
"1811","GOA","CGOA",-5510,2009,"31",15403.147,81,209.07249,57.62947,6.3
"1812","GOA","CGOA",-5509,2009,"31",15403.147,82,209.1702,57.73943,5.9
"1813","GOA","CGOA",-13395,2005,"31",15403.147,55,208.2431,57.74651,8.4
"1814","GOA","CGOA",-3514,2007,"31",15403.147,71,208.0891,57.29948,6.1
"1815","GOA","CGOA",1078159,2001,"31",15403.147,64,207.8497,57.49897,8.5
"1816","GOA","CGOA",-7830,2011,"31",15403.147,57,208.59285,57.83452,7.3
"1817","GOA","CGOA",-3378,2007,"31",15403.147,85,207.90221,57.11816,6.2
"1818","GOA","CGOA",978940,1999,"31",15403.147,58,208.4377,57.84586,5.9
"1819","GOA","CGOA",-3377,2007,"31",15403.147,82,207.8593,56.9867,6
"1820","GOA","CGOA",978942,1999,"31",15403.147,62,208.4772,57.65623,6.5
"1821","GOA","CGOA",881185,1996,"31",15403.147,64,208.5895,57.87299,7.4
"1822","GOA","CGOA",-3379,2007,"31",15403.147,80,207.98711,57.13465,6.2
"1823","GOA","CGOA",881210,1996,"31",15403.147,66,208.2696,57.41988,6.6
"1824","GOA","CGOA",-10406,2013,"31",15403.147,49,206.11049,56.45135,7.2
"1825","GOA","CGOA",-14639,2015,"31",15403.147,82,207.24262,56.68557,7.2
"1826","GOA","CGOA",-14637,2015,"31",15403.147,94,207.00828,56.53928,6.4
"1827","GOA","CGOA",1180838,2003,"31",15403.147,71,208.8506,57.70795,8.2
"1828","GOA","CGOA",-6014,2009,"31",15403.147,91,207.94411,56.80346,5
"1829","GOA","CGOA",1180943,2003,"31",15403.147,73,208.1114,57.91792,6.8
"1830","GOA","CGOA",1180839,2003,"31",15403.147,52,208.3755,57.78074,9
"1831","GOA","CGOA",-7829,2011,"31",15403.147,74,208.42162,57.94153,5.8
"1832","GOA","CGOA",-6004,2009,"31",15403.147,71,207.11,56.69367,4.6
"1833","GOA","CGOA",-12865,2005,"31",15403.147,90,209.17709,57.53945,7.8
"1834","GOA","CGOA",-15020,2015,"31",15403.147,92,206.24474,56.46458,6.8
"1835","GOA","CGOA",-13428,2005,"31",15403.147,79,209.02609,58.44485,8.1
"1836","GOA","CGOA",-14659,2015,"31",15403.147,86,209.74598,58.21941,7.7
